Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83
0.0007938048344003065,0.0007293373768598848,0.0007788502346088915,0.001065870976681472,0.001407877077099681,0.0018408432016036513,0.0023213341278850714,0.0028000204349744595,0.0032010958475234066,0.0036474936346575313,0.004108789548990786,0.004451191508428297,0.004492384895083543,0.004031493532715232,0.003092137499131641,0.0018761816763728388,0.0017955780042026505,0.003926831725698745,0.006528412084939658,0.008884527947411073,0.010624887537890444,0.011564575174318843,0.011717809369146345,0.01098160961517564,0.009476208160025916,0.007535980134024083,0.005512522685461466,0.0035160055162962688,0.0019442993430579991,0.0011996308457578471,0.0014818986963287845,0.0018624656292191041,0.0021837019370123155,0.002525279484714287,0.002815720849735178,0.0030617969092215282,0.003246503047982371,0.0032639668389706496,0.0030317638683958533,0.002574299337874015,0.0019805379592744646,0.0013582663952524335,0.000661158225422739,0.00021832616180311702,0.00032900314090415257,0.0004646211759173944,0.00041101186328877084,0.0004949332448025882,0.0008036000408532126,0.0011862706198510998,0.0017149670857510603,0.002560761792717675,0.0037376579869852163,0.005084781055480257,0.006321101206701785,0.007185051989440612,0.007407215634158561,0.006913669646513428,0.005791098646795726,0.0043102413490717275,0.0027246286144752938,0.0014134495560323927,0.0009213307621514496,0.0012647188904579742,0.0015543132672069934,0.001428513376187349,0.001029654004691259,0.0009023086192497897,0.0012078457764641455,0.0016655963317065198,0.00218721930033352,0.0025272795299691323,0.0024343102727147664,0.00202822349731433,0.0014831743242851555,0.000861796161526157,0.0003877582765140974,0.0005956893852138304,0.0009176961106216007,0.0010411428943965203,0.0009449567012750984,0.0007773774423945025,0.0006768738165823828
0.002354260694003969,0.0026026800736670265,0.0026632805830884574,0.002401346119363684,0.001932706293892055,0.001327807724571359,0.0011844866261203851,0.0019708500355994116,0.002968362887227756,0.0037782034331430266,0.0040286540743874446,0.0038264498285775967,0.003306628697024369,0.0029011590835475525,0.0029712957011950973,0.003986230872245805,0.005580504006928402,0.007315433269964653,0.008717729301823733,0.00965751341512445,0.00980118470042246,0.009097137787264249,0.007421407471364102,0.005289096572071476,0.0031175048018416934,0.00200026006030603,0.0026535697332752705,0.003628400066954948,0.004152983967397477,0.0042890066688779345,0.004441937139283756,0.004668972998661932,0.005006362004880714,0.004960751077464924,0.004586782570267146,0.003893862337530287,0.002852953302658173,0.0016587797607250615,0.0006414103613365408,0.0011207560490234696,0.0020414864034877154,0.002673564830162668,0.0031403739654404404,0.0033066054706996674,0.003451364060436475,0.003519168583521535,0.003634734866945446,0.0037212667056638385,0.003675014930453436,0.003471500164119505,0.0034231363102366174,0.004040715120770764,0.005291165041277796,0.007039377233407714,0.008875430376341982,0.010310850218619048,0.011053347351832962,0.011007844548877588,0.010257940246707743,0.008975661541919413,0.007470439524849255,0.006138962188297319,0.00521987780853489,0.004645267132165158,0.004216489184198971,0.003972709741329103,0.003861458380803497,0.003794874167935832,0.003980893787868624,0.004343508737963938,0.004762292340871743,0.004980638914589869,0.005188727885834968,0.005219218706728949,0.0050400964088512055,0.004790476124823721,0.0045528090106500396,0.0043866994671154175,0.0042585059715773916,0.00406160318943644,0.0037987931185656915,0.0034020272018146637,0.0028666372157436235
0.003650018610791055,0.004075924008759014,0.00426777646829966,0.00431107768916701,0.0042007856826029024,0.004073142083122108,0.004073472689208446,0.004234355305229672,0.00458325473045504,0.0049243818467697206,0.005248563230505722,0.005314455391908964,0.005080581841917293,0.004861102077497138,0.005124543855643316,0.005844770498922067,0.00670967358908726,0.00738980051555612,0.00785535483081051,0.008044730138098316,0.008092580041426965,0.007928403933960207,0.007644144643993272,0.007085958246613521,0.006528002609824564,0.006078810570454483,0.0058942249712787935,0.005870624743801182,0.005912369644024209,0.0058964977164057625,0.005616670546743908,0.005160055044742511,0.00453515879584465,0.0040863353973229705,0.0038306921754465402,0.0037697787614058777,0.00387628302511192,0.004005862727316575,0.004209498355710453,0.004520171600966127,0.004942513284094034,0.005461197612890844,0.005821841417767746,0.006003558940743785,0.005784460783863581,0.005227398683337824,0.004234401054020435,0.0030211861645729103,0.001976237433285136,0.0023316204696295696,0.004093107756260578,0.006243725066647379,0.008457213468048523,0.010457355074092747,0.01198285561095843,0.012891768923976022,0.013153123914572844,0.012795215884882279,0.011943516580412945,0.010791270378175713,0.00949339707943643,0.008055240536518422,0.006500643130314441,0.0048984249219683074,0.0032779779732018226,0.001681757035197826,0.0002849626104389286,0.001009692754476846,0.001990248561655454,0.0026560512484173435,0.0030589404261569916,0.0035911310443995778,0.004214211159067238,0.004966871776651769,0.005746896244279497,0.006379370497553812,0.0067731280364031745,0.006882933758151898,0.006704205069024688,0.006299988871851312,0.005677667331740616,0.004911572189944916,0.00408045216070021
0.0035322717323201876,0.003831555929603241,0.003843362254149144,0.003548981147591221,0.0029314546542309095,0.002015783449648283,0.0009798759805907818,0.0008363968014018949,0.001988925112846233,0.0032294757865670245,0.004381814023317171,0.005281635849166232,0.006002568180841343,0.006456788393248924,0.006586364262448578,0.006325143723168193,0.005583223958933511,0.004368548612731297,0.0027894564302066794,0.0009058169632364142,0.0011572143031904686,0.00299033672607982,0.004520676626575037,0.005420468317309294,0.005733033083346272,0.005386446345245252,0.004561505933204891,0.0035253914828575405,0.0026413875885806137,0.0022304822810771084,0.0021001029195903496,0.002014347390668465,0.001698989919288976,0.0011949562631544842,0.0007381234865985012,0.0011698488378168598,0.002042935453327134,0.002890127918423239,0.0035929024272799573,0.0040576733613837375,0.004279461736810428,0.004284347927495376,0.0041263830022989405,0.003997274347152189,0.003913117615839507,0.003995041484228818,0.004036827960425296,0.004143882566345877,0.004384644474320437,0.0049659263409837714,0.005904582434809166,0.007012534996970251,0.007951767350976115,0.00849562400164085,0.008469139657124317,0.007843329612861905,0.006728694396244278,0.005324384992733722,0.003911195568065826,0.002878927468952484,0.0026542751703668523,0.0029890743575975544,0.0033517112360329357,0.0035483069179857696,0.003570532637274848,0.0034290257243502565,0.003177474396893114,0.0027854413598534344,0.0023034809546157125,0.0017347487876187872,0.0011836421534614017,0.0012634523749741518,0.0019636419095410734,0.0027048739360502685,0.0032814728596946394,0.003506247699708984,0.0033832171027612964,0.0030728954920077327,0.0027971449309910383,0.002788507744438749,0.002943178210126539,0.0030283964648646984,0.0029368555353568872
0.002147493354592655,0.0020144889349202207,0.0018002517191748138,0.0015912057548966227,0.0015273652852171886,0.0016335645012606195,0.0018529494613755751,0.0020933875985019363,0.0023267208138930745,0.002430658072815724,0.002496731813151694,0.0024530655629028033,0.002278245307515617,0.0021663332614390387,0.002099412983080956,0.0022149221470509177,0.0025214867069351166,0.0029369640304704792,0.0032836937945662018,0.0036096590232217976,0.003947506047355777,0.004079945744034787,0.00403334666088596,0.003916035779610997,0.0034546021521780212,0.002834444134825838,0.0021318159222711575,0.0015065888533997813,0.0010162790758070615,0.000813950215003822,0.0007826111603091028,0.0009552609084095646,0.0012666932495205142,0.0014114661221166424,0.0014985574810375416,0.0014280088556620806,0.0013627120195677826,0.0013435592040683868,0.0013940463514802524,0.0014188999505034944,0.0013387054014832565,0.0010820304568566858,0.0008195959700612206,0.0004034743146060507,0.00014121444065473822,0.0008250608906331989,0.001610406559880453,0.002409251207025015,0.0030274572984506577,0.00338168074274311,0.003492080430883543,0.0033938079896482375,0.0033708325179397348,0.003376031404629187,0.0033812573792479884,0.0032257211485467135,0.0028221265994778223,0.002271700674388547,0.0016604390575619228,0.001182201164522741,0.0008956995801901699,0.0008250617215699254,0.000935501588511262,0.0010902157556307783,0.0011396973390268826,0.001168260508236796,0.0012300195064360705,0.0015181327063702788,0.0018563617400726763,0.002235181114928514,0.00256879898613673,0.002709854331163574,0.00264883299089844,0.0024401290208560956,0.002000291217668817,0.001496741066943268,0.0010444161932567462,0.0007203603822752224,0.0005262857926280329,0.0005901159959882838,0.0008637050598615269,0.0012228726655537992,0.0014852874954777676
0.0015342806466952645,0.0012278380112924103,0.0009107204385368003,0.0006649010317298582,0.0005548198347511498,0.0004237159960647867,0.000138909782092882,0.00024634083863413203,0.0005801962934688723,0.0008678299742192454,0.0009482923985874053,0.0009051424598086198,0.0006535825622567473,0.0004953035116105019,0.00034576428043717677,0.00018748152372126075,0.0002512192989860548,0.0007395156610299043,0.0012715592390204753,0.0017030979523046219,0.0019434140221705448,0.0020824981870938846,0.002095832046260641,0.0019516906428566386,0.0017993035107051938,0.0015423378418603657,0.0011836623561649814,0.0007759681506163457,0.00033831492902532725,0.00012908473877497505,0.00043868031661132374,0.0007499111392100453,0.0008398075035468196,0.0009032098286008284,0.0008285527719686594,0.0006897907209322623,0.0005484968446752209,0.0004998649097615258,0.0005726750946553664,0.0006640276812672053,0.0006841665845050689,0.0006553761262388018,0.00048396799435774596,0.0002319290419194804,0.0003425834127296245,0.0008624114156255215,0.0014070146967117454,0.0017496359470712192,0.0019067310412129812,0.00181736322393264,0.0014448037785962078,0.001000105519072096,0.0008925701325146851,0.0010669020908268664,0.0012605632936861753,0.0013070904340490833,0.0012484030341072528,0.001097988893775842,0.0008960109017226947,0.0006926553929060278,0.0005313653771151432,0.00041796509123697713,0.0004297391067035375,0.00043896730064856205,0.0004553695839960479,0.0003887857635132263,0.00035157986755875436,0.0006460737189855525,0.0009782054201121395,0.0013952867379334205,0.0017007873593760114,0.0019625159625170398,0.001992963029818764,0.0017468522739991317,0.00134434703379074,0.0008553901877947501,0.0004357296499401996,0.0001945667611477298,0.0002459415016527612,0.0004906668247734538,0.0007946723784684714,0.0010800506982001693,0.0013006709659154677
0.0018061104339215876,0.0016257940905266696,0.001402474070290789,0.0012591104982725915,0.0012464996481497833,0.0012968638129563044,0.0013386418752118188,0.0013461154555892672,0.0012939182751842838,0.0011445152304227677,0.0008486631165933297,0.00045228311484302354,0.00031607203384022243,0.0006447548747166182,0.0009627746740566327,0.0012389386313163293,0.0015514902232239799,0.0018749086898115703,0.002074515654892247,0.002028053117619412,0.0016585329186333169,0.0011654606117813548,0.000936938831218585,0.0011367764719778612,0.0013717158295912441,0.0013945971595643928,0.0011571351873118428,0.0007431410227625567,0.0002872319654173762,0.00021871897772216936,0.000519630094150703,0.000734802344041842,0.0008651583914812539,0.0009323786303648176,0.0008464212435481331,0.0006445920176227468,0.0004272707051800595,0.0003710949476696708,0.0005295700252835485,0.0006875769018296748,0.0007286178355228178,0.0006603244985192736,0.00050054739934783,0.0003233959557554758,0.0004929093890103127,0.000978821598381386,0.0014609692069142957,0.0019194019081605264,0.002282821891807271,0.002465942526701148,0.0024143655300918943,0.0021442725168339164,0.0017268642507795547,0.0012375777501709196,0.0007231805083150205,0.0002298931867834037,0.00023839769335121862,0.0005165285393557197,0.000644972672098856,0.0005947768437370291,0.0003706461968515479,9.403890907195788e-5,0.0003040143777544507,0.0005808779909660198,0.0007729088745647957,0.000783743977831444,0.0006114365347166368,0.0005853056146383747,0.0010695840664829074,0.001639110329140052,0.002130115129313092,0.0023468253528363355,0.002200924475051037,0.0017662994741650352,0.001200729862256739,0.0006538854264240705,0.00026573277055059574,0.00010819629767881438,7.988841550351368e-5,0.0003294117224025696,0.0006802278528874844,0.0010362805513931665,0.001309314823127402
0.0026591607610724354,0.0024608782442522266,0.0020658973642587917,0.001801462017721786,0.0020180798727680925,0.002586651455358011,0.0031721953921638973,0.003556927713547298,0.0036818379323012023,0.003523149139388853,0.0032146540525734755,0.002870383457894306,0.0025499131773827053,0.002128986132087565,0.0014661880228611858,0.0004702770169803928,0.0012881675986160556,0.0028682000115331186,0.00425475965548576,0.0052054142236530355,0.0056529889230246995,0.005580175039557749,0.005134429015375204,0.00441121722074352,0.0035544893389380682,0.0026578213609009618,0.001822743614025724,0.001110094847363601,0.0005208736108765057,0.0001545458783713924,0.0004891499301298922,0.0009827267792574246,0.0014102182757927209,0.0017769045607167108,0.0019875952448053036,0.0020466332612054067,0.002035549013099631,0.002039111337944856,0.002062588590947858,0.002027189080820646,0.001837407256736596,0.0014955430043171764,0.001083741062053972,0.0006949843909491785,0.00024178685094946957,0.0005419026326101764,0.001518258756983656,0.0025567484431514935,0.003394133513089541,0.003686869680249357,0.003342333726581886,0.0024159205568897286,0.0012297286512703506,0.0005231215815118023,0.0012266149920241365,0.0017936603969168458,0.002058363474183797,0.0020531885613594833,0.0018557250394614193,0.0014789813367626315,0.0010311878960636953,0.0006632855881103485,0.0007753985609510966,0.0013049623008845514,0.0019265283912494368,0.002515105628240299,0.003014925440299626,0.0034451723879459903,0.0038004241313806253,0.004074360859820642,0.00423282634622468,0.0041388001710155374,0.0037652498062529303,0.0031100219209572273,0.002322675364376605,0.001584952106595613,0.0010668946411088024,0.0008181034948664432,0.0007108697118057404,0.0007306371234323949,0.00097106959135926,0.001360697349283694,0.0017175101664476413
0.0042888339601025605,0.004836947654240977,0.004960499066063607,0.004562870414889671,0.0036686095588442224,0.0023630870272392697,0.0012696350342665274,0.002263940863072485,0.004074563018888507,0.005708914493169009,0.006909488966516273,0.007553995389199833,0.007797238207495129,0.007718135408074161,0.007651146627566647,0.007885129926270933,0.008547241583468122,0.009601495829795468,0.01078768578850198,0.01169667798048511,0.011920658425836325,0.011153470770094837,0.0093521995223696,0.006772039913933467,0.003899385195600261,0.0016580703578143602,0.0020842777081331474,0.0033306940575999035,0.004074715628862294,0.0043848342261206385,0.004431157150115533,0.004197104365871642,0.0035658133043625392,0.002531684119920407,0.0011660700967330506,0.0006036706640650374,0.0021411232462949506,0.003583114959486864,0.00474451349502585,0.005539260092102478,0.005972560794439602,0.006040497537610573,0.005859185124284686,0.005558610236694331,0.005275250331497797,0.005049984769107404,0.004712510227529868,0.00428045917056603,0.004011066301880859,0.004476906524521408,0.005645559129866134,0.0069987254654981,0.008169244058639986,0.009092165117348311,0.009806291558642486,0.010278585591135633,0.010336980272413945,0.009864220005951429,0.008880070013022157,0.007618247147794161,0.0064316446928664815,0.005632952293607444,0.005267187746471153,0.005078527093432747,0.004822529318568316,0.004447786059024877,0.003899521169756461,0.0032657013156490453,0.0024559375239044464,0.0016030625706862321,0.0016472216362237964,0.0030081603793693967,0.004516053136049966,0.005638389103720525,0.0061495604593915015,0.006034624222263336,0.005458329877774869,0.004714396981987353,0.004131723160727656,0.003934325829774744,0.004016921205485294,0.0040669912847231295,0.0038449751634976642
0.004171077108074784,0.004995360922489789,0.005415357538355559,0.0054053612093586745,0.005112468972232908,0.004771325712901776,0.004720853345802671,0.005143209118522183,0.005885017396437349,0.006655826416414517,0.007078948836190737,0.00693300910904391,0.006221752286344985,0.005000662444052356,0.004210177856871834,0.0046438427718255544,0.005638149720197183,0.006458124462003086,0.007298378163400067,0.008688175101204015,0.010748983912701064,0.012646216724224538,0.013818312913629097,0.01398114603775525,0.013211406384951396,0.012032741266356154,0.01084805281665527,0.009851417207229617,0.009056511377177712,0.008456021919731174,0.008037165703135098,0.00777999505757531,0.007118668316542982,0.006402254448108498,0.005744155753922049,0.0052886086888769505,0.004953138814818082,0.004603725741534478,0.004324063779630385,0.004440757720417401,0.005172764819813106,0.0062263066942234244,0.007165546953217492,0.007705973220978357,0.0077597842242035624,0.007271412618279422,0.006358875100873294,0.005167660789857393,0.004327080303425538,0.004782130177597107,0.00687326524199202,0.009856987441875542,0.012886070189902885,0.015295432039339814,0.016731848838321184,0.017012265311193226,0.016274494999958016,0.014846909279910532,0.013260315716934796,0.011778123117787335,0.010499358611455647,0.00927873370624289,0.007897409302406176,0.006106157139430388,0.0040442701352763465,0.0020704121514000086,0.00046270481452615435,0.0012770460573260135,0.002226296269613199,0.002894915674956415,0.00363284092022279,0.004615184497320132,0.005804054730168131,0.0070775406660660315,0.008138368959789527,0.008839598815062674,0.009140604432781895,0.009075373886452534,0.008671302883115482,0.008002993683300395,0.007148044416086013,0.006095133974559478,0.004897438641624628
